instance;approach;arc;arc_type;class;graph_density;link_capacity_ratio;charge_arc;prob_sharing_NFS
37;Heuristic;15;backhaul;tiny_moderate_low_strong;0.1;moderate;0.2851313694267516;0.1
37;Heuristic;10;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
37;Heuristic;17;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.8989352755402533;0.1
37;Heuristic;2;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
37;Heuristic;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.00010391169793457319;0.1
37;Heuristic;4;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
37;Heuristic;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.6909320809248555;0.1
37;Heuristic;12;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
37;Heuristic;14;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.8290565571434514;0.1
37;Heuristic;18;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.7602757215499878;0.1
37;Heuristic;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.258760838150289;0.1
37;Heuristic;16;backhaul;tiny_moderate_low_strong;0.1;moderate;0.2851313694267516;0.1
38;MILP;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;5;backhaul;tiny_moderate_low_strong;0.1;moderate;2.167752531708264e-5;0.1
38;MILP;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.021402093230700883;0.1
38;MILP;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;17;fronthaul;tiny_moderate_low_strong;0.1;moderate;1.8703381108091103e-5;0.1
38;MILP;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.852762539184953;0.1
38;MILP;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.7422407912687585;0.1
38;MILP;21;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;18;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.7880025132542114;0.1
38;MILP;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;MILP;22;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.642340613931523;0.1
38;Heuristic;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6229508196721312;0.1
38;Heuristic;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6229508196721312;0.1
38;Heuristic;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;17;fronthaul;tiny_moderate_low_strong;0.1;moderate;1.8703381108091103e-5;0.1
38;Heuristic;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.8732253555967516;0.1
38;Heuristic;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.7422407912687585;0.1
38;Heuristic;21;fronthaul;tiny_moderate_low_strong;0.1;moderate;1.5611913156340508e-5;0.1
38;Heuristic;18;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.7880025132542114;0.1
38;Heuristic;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
38;Heuristic;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;2.072616056962447e-5;0.1
38;Heuristic;22;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.6577541639559947;0.1
39;MILP;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.4956896551724138;0.1
39;MILP;3;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;5;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;7.804079228136912e-5;0.1
39;MILP;9;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6150950871632329;0.1
39;MILP;11;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6190191387559808;0.1
39;MILP;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.6615748175655503;0.1
39;MILP;13;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.730553244592346;0.1
39;MILP;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.6326548991354466;0.1
39;MILP;14;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.730553244592346;0.1
39;MILP;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;19;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;21;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;23;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6210219236209334;0.1
39;MILP;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.4956896551724138;0.1
39;MILP;10;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;12;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6190191387559808;0.1
39;MILP;20;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;4;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;22;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.6245554765291608;0.1
39;MILP;6;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;24;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;25;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;MILP;26;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;3;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;5;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0002075695847890463;0.1
39;Heuristic;9;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6958201267828843;0.1
39;Heuristic;11;backhaul;tiny_moderate_low_strong;0.1;moderate;0.27085908101886463;0.1
39;Heuristic;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.994053949792701;0.1
39;Heuristic;13;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.5592579250720461;0.1
39;Heuristic;14;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.00014310668589866498;0.1
39;Heuristic;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.5625;0.1
39;Heuristic;19;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;21;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;23;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6210219236209334;0.1
39;Heuristic;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;10;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.636322463768116;0.1
39;Heuristic;12;backhaul;tiny_moderate_low_strong;0.1;moderate;0.00013717243736060232;0.1
39;Heuristic;20;backhaul;tiny_moderate_low_strong;0.1;moderate;0.00010275641365005693;0.1
39;Heuristic;4;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;22;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.5520981507823614;0.1
39;Heuristic;6;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;24;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;25;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
39;Heuristic;26;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.14394685039370078;0.1
40;MILP;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;7;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.2225130890052356;0.1
40;MILP;8;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;11;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;12;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.16533430232558138;0.1
40;MILP;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.14394685039370078;0.1
40;MILP;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;21;backhaul;tiny_moderate_low_strong;0.1;moderate;0.45215288315629737;0.1
40;MILP;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;22;backhaul;tiny_moderate_low_strong;0.1;moderate;0.25796661608497723;0.1
40;MILP;23;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;MILP;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.21257267441860464;0.1
40;MILP;24;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.00011457940061649163;0.1
40;Heuristic;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;7;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.25217167369982335;0.1
40;Heuristic;8;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;11;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.11312356823218797;0.1
40;Heuristic;12;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.16536395448122837;0.1
40;Heuristic;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.00015892657726706064;0.1
40;Heuristic;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.029275398845820463;0.1
40;Heuristic;21;backhaul;tiny_moderate_low_strong;0.1;moderate;0.1942210937306081;0.1
40;Heuristic;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;3.0040272867492355e-5;0.1
40;Heuristic;22;backhaul;tiny_moderate_low_strong;0.1;moderate;0.034384155852298995;0.1
40;Heuristic;23;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
40;Heuristic;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.3694799492921544;0.1
40;Heuristic;24;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6422230113636364;0.1
41;MILP;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.258562306501548;0.1
41;MILP;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6321658277404921;0.1
41;MILP;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.8073660714285714;0.1
41;MILP;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;15;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;16;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.7915353641456582;0.1
41;MILP;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;MILP;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;Heuristic;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.2300910811778928;0.1
41;Heuristic;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;Heuristic;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.706609613516114;0.1
41;Heuristic;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;Heuristic;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.258562306501548;0.1
41;Heuristic;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;Heuristic;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6321658277404921;0.1
41;Heuristic;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;Heuristic;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;Heuristic;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.8073660714285714;0.1
41;Heuristic;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.2502991542343266;0.1
41;Heuristic;15;backhaul;tiny_moderate_low_strong;0.1;moderate;0.08406559331480756;0.1
41;Heuristic;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.00014681516933074835;0.1
41;Heuristic;16;backhaul;tiny_moderate_low_strong;0.1;moderate;0.00017012262202865646;0.1
41;Heuristic;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.7915353641456582;0.1
41;Heuristic;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
41;Heuristic;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.00013029846278103915;0.1
41;Heuristic;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.07254828411546774;0.1
42;MILP;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.28630239520958084;0.1
42;MILP;5;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;9.347108694223257e-5;0.1
42;MILP;9;backhaul;tiny_moderate_low_strong;0.1;moderate;0.3267045454545454;0.1
42;MILP;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.321320564516129;0.1
42;MILP;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;6;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.41848537738506636;0.1
42;MILP;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.3855846774193548;0.1
42;MILP;10;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;19;backhaul;tiny_moderate_low_strong;0.1;moderate;0.28730521680216803;0.1
42;MILP;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.3016091749644381;0.1
42;MILP;20;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;21;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;MILP;22;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6427764778365632;0.1
42;Heuristic;5;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;7;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;9;backhaul;tiny_moderate_low_strong;0.1;moderate;0.3267045454545454;0.1
42;Heuristic;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.321320564516129;0.1
42;Heuristic;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.3256982288828338;0.1
42;Heuristic;6;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;8;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.3262019230769231;0.1
42;Heuristic;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.3855846774193548;0.1
42;Heuristic;10;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.3256982288828338;0.1
42;Heuristic;19;backhaul;tiny_moderate_low_strong;0.1;moderate;0.28742273244754407;0.1
42;Heuristic;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.25403350484585335;0.1
42;Heuristic;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.3016091749644381;0.1
42;Heuristic;20;backhaul;tiny_moderate_low_strong;0.1;moderate;0.11602250541128764;0.1
42;Heuristic;21;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
42;Heuristic;22;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;1;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6596604389086596;0.1
43;MILP;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;7;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;13;fronthaul;tiny_moderate_low_strong;0.1;moderate;4.8155413217770035e-5;0.1
43;MILP;2;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.7745038300835655;0.1
43;MILP;14;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.04754355620276778;0.1
43;MILP;4;backhaul;tiny_moderate_low_strong;0.1;moderate;0.14475830367734283;0.1
43;MILP;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.6399237629459148;0.1
43;MILP;17;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.5494462025316456;0.1
43;MILP;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.14042721518987342;0.1
43;MILP;18;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;8;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;MILP;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;1;fronthaul;tiny_moderate_low_strong;0.1;moderate;9.252168341931527e-5;0.1
43;Heuristic;3;backhaul;tiny_moderate_low_strong;0.1;moderate;0.5927034516068682;0.1
43;Heuristic;5;backhaul;tiny_moderate_low_strong;0.1;moderate;4.486153256909971e-5;0.1
43;Heuristic;7;backhaul;tiny_moderate_low_strong;0.1;moderate;0.5088657678780774;0.1
43;Heuristic;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;11;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;13;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;2;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.8658499438782589;0.1
43;Heuristic;14;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;4;backhaul;tiny_moderate_low_strong;0.1;moderate;7.880257259201466e-5;0.1
43;Heuristic;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6565094397669955;0.1
43;Heuristic;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;17;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;12;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.5494462025316456;0.1
43;Heuristic;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;18;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;8;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
43;Heuristic;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.5522423664122138;0.1
44;MILP;1;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;3;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;7;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;11;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6496350364963503;0.1
44;MILP;4;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;10;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.5933333333333334;0.1
44;MILP;6;backhaul;tiny_moderate_low_strong;0.1;moderate;0.4520216400911162;0.1
44;MILP;13;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;2;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;15;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;8;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6964006259780908;0.1
44;MILP;17;backhaul;tiny_moderate_low_strong;0.1;moderate;0.4515073947667804;0.1
44;MILP;19;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.5101221079691517;0.1
44;MILP;16;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;20;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;21;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.4515073947667804;0.1
44;MILP;12;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;MILP;14;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6013257575757576;0.1
44;MILP;18;backhaul;tiny_moderate_low_strong;0.1;moderate;0.9577645051194539;0.1
44;MILP;22;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;Heuristic;1;backhaul;tiny_moderate_low_strong;0.1;moderate;7.717592829486587e-5;0.1
44;Heuristic;3;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;Heuristic;5;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;Heuristic;7;backhaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;Heuristic;9;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
44;Heuristic;11;backhaul;tiny_moderate_low_strong;0.1;moderate;0.6496350364963503;0.1
44;Heuristic;4;fronthaul;tiny_moderate_low_strong;0.1;moderate;0.0;0.1
